Port ,Pin ,AF0          ,AF1                       ,AF2                     ,AF3             ,AF4           ,AF5            ,AF6          ,AF7                 ,AF8                   ,AF9       ,AF10           ,AF11                        ,AF12                         ,AF13           ,AF14                         ,AF15    ,ADC
PortG,PG15,             ,LPTIM1_OUT                ,                        ,                ,I2C1_SMBA     ,               ,             ,                    ,                      ,          ,DCMI_D13       ,                            ,                             ,               ,                             ,EVENTOUT,
PortH,PH0 ,             ,                          ,                        ,                ,              ,               ,             ,                    ,                      ,          ,               ,                            ,                             ,               ,                             ,EVENTOUT,
PortH,PH1 ,             ,                          ,                        ,                ,              ,               ,             ,                    ,                      ,          ,               ,                            ,                             ,               ,                             ,EVENTOUT,
PortH,PH2 ,             ,                          ,                        ,QUADSPI_BK2_IO0 ,              ,               ,             ,                    ,                      ,          ,               ,                            ,                             ,               ,                             ,EVENTOUT,
PortH,PH3 ,             ,                          ,                        ,                ,              ,               ,             ,                    ,                      ,          ,               ,                            ,                             ,               ,                             ,EVENTOUT,
PortH,PH4 ,             ,                          ,                        ,                ,I2C2_SCL      ,               ,             ,                    ,                      ,          ,               ,                            ,                             ,               ,                             ,EVENTOUT,
PortH,PH5 ,             ,                          ,                        ,                ,I2C2_SDA      ,               ,             ,                    ,                      ,          ,DCMI_PIXCLK    ,                            ,                             ,               ,                             ,EVENTOUT,
PortH,PH6 ,             ,                          ,                        ,                ,I2C2_SMBA     ,               ,             ,                    ,                      ,          ,DCMI_D8        ,                            ,                             ,               ,                             ,EVENTOUT,
PortH,PH7 ,             ,                          ,                        ,                ,I2C3_SCL      ,               ,             ,                    ,                      ,          ,DCMI_D9        ,                            ,                             ,               ,                             ,EVENTOUT,
PortH,PH8 ,             ,                          ,                        ,                ,I2C3_SDA      ,               ,             ,                    ,                      ,          ,DCMI_HSYNC     ,                            ,                             ,               ,                             ,EVENTOUT,
PortH,PH9 ,             ,                          ,                        ,                ,I2C3_SMBA     ,               ,             ,                    ,                      ,          ,DCMI_D0        ,                            ,                             ,               ,                             ,EVENTOUT,
PortH,PH10,             ,                          ,TIM5_CH1                ,                ,              ,               ,             ,                    ,                      ,          ,DCMI_D1        ,                            ,                             ,               ,                             ,EVENTOUT,
PortH,PH11,             ,                          ,TIM5_CH2                ,                ,              ,               ,             ,                    ,                      ,          ,DCMI_D2        ,                            ,                             ,               ,                             ,EVENTOUT,
PortH,PH12,             ,                          ,TIM5_CH3                ,                ,              ,               ,             ,                    ,                      ,          ,DCMI_D3        ,                            ,                             ,               ,                             ,EVENTOUT,
PortH,PH13,             ,                          ,                        ,TIM8_CH1N       ,              ,               ,             ,                    ,                      ,CAN1_TX   ,               ,                            ,                             ,               ,                             ,EVENTOUT,
PortH,PH14,             ,                          ,                        ,TIM8_CH2N       ,              ,               ,             ,                    ,                      ,          ,DCMI_D4        ,                            ,                             ,               ,                             ,EVENTOUT,
PortH,PH15,             ,                          ,                        ,TIM8_CH3N       ,              ,               ,             ,                    ,                      ,          ,DCMI_D11       ,                            ,                             ,               ,                             ,EVENTOUT,
PortI,PI0 ,             ,                          ,TIM5_CH4                ,                ,              ,SPI2_NSS       ,             ,                    ,                      ,          ,DCMI_D13       ,                            ,                             ,               ,                             ,EVENTOUT,
PortI,PI1 ,             ,                          ,                        ,                ,              ,SPI2_SCK       ,             ,                    ,                      ,          ,DCMI_D8        ,                            ,                             ,               ,                             ,EVENTOUT,
PortI,PI2 ,             ,                          ,                        ,TIM8_CH4        ,              ,SPI2_MISO      ,             ,                    ,                      ,          ,DCMI_D9        ,                            ,                             ,               ,                             ,EVENTOUT,
PortI,PI3 ,             ,                          ,                        ,TIM8_ETR        ,              ,SPI2_MOSI      ,             ,                    ,                      ,          ,DCMI_D10       ,                            ,                             ,               ,                             ,EVENTOUT,
PortI,PI4 ,             ,                          ,                        ,TIM8_BKIN       ,              ,               ,             ,                    ,                      ,          ,DCMI_D5        ,                            ,                             ,               ,                             ,EVENTOUT,
PortI,PI5 ,             ,                          ,                        ,TIM8_CH1        ,              ,               ,             ,                    ,                      ,          ,DCMI_VSYNC     ,                            ,                             ,               ,                             ,EVENTOUT,
PortI,PI6 ,             ,                          ,                        ,TIM8_CH2        ,              ,               ,             ,                    ,                      ,          ,DCMI_D6        ,                            ,                             ,               ,                             ,EVENTOUT,
PortI,PI7 ,             ,                          ,                        ,TIM8_CH3        ,              ,               ,             ,                    ,                      ,          ,DCMI_D7        ,                            ,                             ,               ,                             ,EVENTOUT,
PortI,PI8 ,             ,                          ,                        ,                ,              ,               ,             ,                    ,                      ,          ,DCMI_D12       ,                            ,                             ,               ,                             ,EVENTOUT,
PortI,PI9 ,             ,                          ,                        ,                ,              ,               ,             ,                    ,                      ,CAN1_RX   ,               ,                            ,                             ,               ,                             ,EVENTOUT,
PortI,PI10,             ,                          ,                        ,                ,              ,               ,             ,                    ,                      ,          ,               ,                            ,                             ,               ,                             ,EVENTOUT,
PortI,PI11,             ,                          ,                        ,                ,              ,               ,             ,                    ,                      ,          ,               ,                            ,                             ,               ,                             ,EVENTOUT,
