Port ,Pin ,AF0          ,AF1              ,AF2     ,AF3                ,AF4            ,AF5                                 ,AF6                                     ,AF7                                 ,AF8                            ,AF9                                 ,AF10                               ,AF11      ,AF12                    ,AF13,AF14,AF15    ,ADC
PortH,PH14,             ,                 ,        ,TIM8_CH2N          ,               ,                                    ,                                        ,                                    ,UART4_RX                       ,CAN1_RX                             ,                                   ,          ,FMC_D22                 ,    ,    ,EVENTOUT,
PortH,PH15,             ,                 ,        ,TIM8_CH3N          ,               ,                                    ,                                        ,                                    ,                               ,                                    ,                                   ,          ,FMC_D23                 ,    ,    ,EVENTOUT,
PortI,PI0 ,             ,                 ,TIM5_CH4,                   ,               ,SPI2_NSS/I2S2_WS                    ,                                        ,                                    ,                               ,                                    ,                                   ,          ,FMC_D24                 ,    ,    ,EVENTOUT,
PortI,PI1 ,             ,                 ,        ,TIM8_BKIN2         ,               ,SPI2_SCK/I2S2_CK                    ,                                        ,                                    ,                               ,                                    ,                                   ,          ,FMC_D25                 ,    ,    ,EVENTOUT,
PortI,PI2 ,             ,                 ,        ,TIM8_CH4           ,               ,SPI2_MISO                           ,                                        ,                                    ,                               ,                                    ,                                   ,          ,FMC_D26                 ,    ,    ,EVENTOUT,
PortI,PI3 ,             ,                 ,        ,TIM8_ETR           ,               ,SPI2_MOSI/I2S2_SD                   ,                                        ,                                    ,                               ,                                    ,                                   ,          ,FMC_D27                 ,    ,    ,EVENTOUT,
PortI,PI4 ,             ,                 ,        ,TIM8_BKIN          ,               ,                                    ,                                        ,                                    ,                               ,                                    ,SAI2_MCK_A                         ,          ,FMC_NBL2                ,    ,    ,EVENTOUT,
PortI,PI5 ,             ,                 ,        ,TIM8_CH1           ,               ,                                    ,                                        ,                                    ,                               ,                                    ,SAI2_SCK_A                         ,          ,FMC_NBL3                ,    ,    ,EVENTOUT,
PortI,PI6 ,             ,                 ,        ,TIM8_CH2           ,               ,                                    ,                                        ,                                    ,                               ,                                    ,SAI2_SD_A                          ,          ,FMC_D28                 ,    ,    ,EVENTOUT,
PortI,PI7 ,             ,                 ,        ,TIM8_CH3           ,               ,                                    ,                                        ,                                    ,                               ,                                    ,SAI2_FS_A                          ,          ,FMC_D29                 ,    ,    ,EVENTOUT,
PortI,PI8 ,             ,                 ,        ,                   ,               ,                                    ,                                        ,                                    ,                               ,                                    ,                                   ,          ,                        ,    ,    ,EVENTOUT,
PortI,PI9 ,             ,                 ,        ,                   ,               ,                                    ,                                        ,                                    ,UART4_RX                       ,CAN1_RX                             ,                                   ,          ,FMC_D30                 ,    ,    ,EVENTOUT,
PortI,PI10,             ,                 ,        ,                   ,               ,                                    ,                                        ,                                    ,                               ,                                    ,                                   ,          ,FMC_D31                 ,    ,    ,EVENTOUT,
PortI,PI11,             ,                 ,        ,                   ,               ,                                    ,                                        ,                                    ,                               ,                                    ,OTG_HS_ULPI_DIR                    ,          ,                        ,    ,    ,EVENTOUT,
PortI,PI12,             ,                 ,        ,                   ,               ,                                    ,                                        ,                                    ,                               ,                                    ,                                   ,          ,                        ,    ,    ,EVENTOUT,
PortI,PI13,             ,                 ,        ,                   ,               ,                                    ,                                        ,                                    ,                               ,                                    ,                                   ,          ,                        ,    ,    ,EVENTOUT,
PortI,PI14,             ,                 ,        ,                   ,               ,                                    ,                                        ,                                    ,                               ,                                    ,                                   ,          ,                        ,    ,    ,EVENTOUT,
PortI,PI15,             ,                 ,        ,                   ,               ,                                    ,                                        ,                                    ,                               ,                                    ,                                   ,          ,                        ,    ,    ,EVENTOUT,
