Port            ,Pin             ,AF0             ,AF1             ,AF2             ,AF3             ,AF4             ,AF5             ,AF6             ,AF7             ,AF8             ,AF9             ,AF10            ,AF11            ,AF12            ,AF13            ,AF14            ,AF15            ,ADC
PORT0           ,P0_26           ,P0_26           ,                ,FC1_P2          ,                ,CT0_MAT2        ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC0_B18        
PORT0           ,P0_27           ,P0_27           ,                ,FC1_P3          ,                ,CT0_MAT3        ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC0_B19        
PORT0           ,P0_28           ,P0_28           ,                ,FC1_P4          ,FC0_P4          ,CT_INP0         ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC0_B20        
PORT0           ,P0_29           ,P0_29           ,                ,FC1_P5          ,FC0_P5          ,CT_INP1         ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC0_B21        
PORT0           ,P0_30           ,P0_30           ,                ,FC1_P6          ,FC0_P6          ,CT_INP2         ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC0_B22        
PORT0           ,P0_31           ,P0_31           ,                ,                ,                ,CT_INP3         ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC0_B23        
PORT1           ,P1_0            ,P1_0            ,TRIG_IN0        ,FC3_P0          ,FC4_P4          ,CT_INP4         ,SCT0_OUT6       ,FLEXIO0_D8      ,                ,                ,                ,SAI1_TX_BCLK    ,                ,                ,                ,                ,                ,ADC0_A16        
PORT1           ,P1_1            ,P1_1            ,TRIG_IN1        ,FC3_P1          ,FC4_P5          ,CT_INP5         ,SCT0_OUT7       ,FLEXIO0_D9      ,                ,                ,                ,SAI1_TX_FS      ,                ,                ,                ,                ,                ,ADC0_A17        
PORT1           ,P1_2            ,P1_2            ,TRIG_OUT0       ,FC3_P2          ,FC4_P6          ,CT1_MAT0        ,SCT0_IN6        ,FLEXIO0_D10     ,                ,                ,ENET0_MDC       ,SAI1_TXD0       ,CAN0_TXD        ,                ,                ,                ,                ,ADC0_A18        
PORT1           ,P1_3            ,P1_3            ,TRIG_OUT1       ,FC3_P3          ,                ,CT1_MAT1        ,SCT0_IN7        ,FLEXIO0_D11     ,                ,                ,ENET0_MDIO      ,SAI1_RXD0       ,CAN0_RXD        ,                ,                ,                ,                ,ADC0_A19        
PORT1           ,P1_4            ,P1_4            ,FREQME_CLK_IN0  ,FC3_P4          ,FC5_P0          ,CT1_MAT2        ,SCT0_OUT0       ,FLEXIO0_D12     ,EZH_PIO0        ,                ,ENET0_TX_CLK    ,SAI0_TXD1       ,                ,                ,                ,                ,                ,ADC0_A20        
PORT1           ,P1_5            ,P1_5            ,FREQME_CLK_IN1  ,FC3_P5          ,FC5_P1          ,CT1_MAT3        ,SCT0_OUT1       ,FLEXIO0_D13     ,EZH_PIO1        ,                ,ENET0_TXEN      ,SAI0_RXD1       ,                ,                ,                ,                ,                ,ADC0_A21        
PORT1           ,P1_6            ,P1_6            ,TRIG_IN2        ,FC3_P6          ,FC5_P2          ,CT_INP6         ,SCT0_IN0        ,FLEXIO0_D14     ,EZH_PIO2        ,                ,ENET0_TXD0      ,SAI1_RX_BCLK    ,CAN1_TXD        ,                ,                ,                ,                ,ADC0_A22        
PORT1           ,P1_7            ,P1_7            ,TRIG_OUT2       ,                ,FC5_P3          ,CT_INP7         ,SCT0_IN1        ,FLEXIO0_D15     ,EZH_PIO3        ,PLU_CLK         ,ENET0_TXD1      ,SAI1_RX_FS      ,CAN1_RXD        ,                ,                ,                ,                ,ADC0_A23        
